,Time,Type,Zone1,Zone2,Zone3
1,799,Salmon,78.0,-104.0,26.0
2,799,Clown,-270.0,228.0,42.0
0,800,Tuna,18.0,-19.0,1.0
1,800,Salmon,78.0,-104.0,26.0
2,800,Clown,-270.0,228.0,42.0
0,801,Tuna,18.0,-19.0,1.0
1,801,Salmon,80.0,-105.0,25.0
2,801,Clown,-267.0,225.0,42.0
0,802,Tuna,18.0,-18.0,0.0
1,802,Salmon,80.0,-104.0,24.0
2,802,Clown,-270.0,228.0,42.0
0,803,Tuna,18.0,-17.0,-1.0
1,803,Salmon,81.0,-104.0,23.0
2,803,Clown,-273.0,228.0,45.0
0,804,Tuna,18.0,-18.0,0.0
1,804,Salmon,81.0,-104.0,23.0
2,804,Clown,-273.0,225.0,48.0
0,805,Tuna,18.0,-18.0,0.0
1,805,Salmon,81.0,-103.0,22.0
2,805,Clown,-273.0,225.0,48.0
0,806,Tuna,19.0,-20.0,1.0
1,806,Salmon,82.0,-103.0,21.0
2,806,Clown,-273.0,225.0,48.0
0,807,Tuna,18.0,-18.0,0.0
1,807,Salmon,81.0,-101.0,20.0
2,807,Clown,-282.0,234.0,48.0
0,808,Tuna,17.0,-18.0,1.0
1,808,Salmon,81.0,-102.0,21.0
2,808,Clown,-285.0,237.0,48.0
0,809,Tuna,17.0,-20.0,3.0
1,809,Salmon,81.0,-102.0,21.0
2,809,Clown,-285.0,237.0,48.0
0,810,Tuna,17.0,-20.0,3.0
1,810,Salmon,80.0,-100.0,20.0
2,810,Clown,-285.0,237.0,48.0
0,811,Tuna,17.0,-21.0,4.0
1,811,Salmon,81.0,-101.0,20.0
2,811,Clown,-285.0,237.0,48.0
0,812,Tuna,18.0,-22.0,4.0
1,812,Salmon,82.0,-102.0,20.0
2,812,Clown,-285.0,237.0,48.0
0,813,Tuna,17.0,-21.0,4.0
1,813,Salmon,82.0,-103.0,21.0
2,813,Clown,-285.0,237.0,48.0
0,814,Tuna,16.0,-19.0,3.0
1,814,Salmon,84.0,-104.0,20.0
2,814,Clown,-288.0,240.0,48.0
0,815,Tuna,16.0,-19.0,3.0
1,815,Salmon,84.0,-102.0,18.0
2,815,Clown,-288.0,240.0,48.0
0,816,Tuna,16.0,-19.0,3.0
1,816,Salmon,84.0,-103.0,19.0
2,816,Clown,-291.0,243.0,48.0
0,817,Tuna,16.0,-19.0,3.0
1,817,Salmon,83.0,-102.0,19.0
2,817,Clown,-291.0,243.0,48.0
0,818,Tuna,16.0,-20.0,4.0
1,818,Salmon,84.0,-102.0,18.0
2,818,Clown,-297.0,249.0,48.0
0,819,Tuna,16.0,-21.0,5.0
1,819,Salmon,84.0,-102.0,18.0
2,819,Clown,-300.0,252.0,48.0
0,820,Tuna,16.0,-21.0,5.0
1,820,Salmon,83.0,-101.0,18.0
2,820,Clown,-300.0,252.0,48.0
0,821,Tuna,16.0,-21.0,5.0
1,821,Salmon,82.0,-99.0,17.0
2,821,Clown,-300.0,255.0,45.0
0,822,Tuna,15.0,-20.0,5.0
1,822,Salmon,81.0,-97.0,16.0
2,822,Clown,-300.0,255.0,45.0
0,823,Tuna,15.0,-20.0,5.0
1,823,Salmon,82.0,-98.0,16.0
2,823,Clown,-300.0,258.0,42.0
0,824,Tuna,15.0,-21.0,6.0
1,824,Salmon,82.0,-95.0,13.0
2,824,Clown,-303.0,261.0,42.0
0,825,Tuna,15.0,-22.0,7.0
1,825,Salmon,82.0,-95.0,13.0
2,825,Clown,-303.0,261.0,42.0
0,826,Tuna,15.0,-20.0,5.0
1,826,Salmon,82.0,-95.0,13.0
2,826,Clown,-303.0,261.0,42.0
0,827,Tuna,15.0,-20.0,5.0
1,827,Salmon,80.0,-93.0,13.0
2,827,Clown,-303.0,261.0,42.0
0,828,Tuna,15.0,-20.0,5.0
1,828,Salmon,80.0,-93.0,13.0
2,828,Clown,-303.0,261.0,42.0
0,829,Tuna,15.0,-19.0,4.0
1,829,Salmon,80.0,-92.0,12.0
2,829,Clown,-303.0,261.0,42.0
0,830,Tuna,15.0,-19.0,4.0
1,830,Salmon,81.0,-93.0,12.0
2,830,Clown,-303.0,261.0,42.0
0,831,Tuna,16.0,-19.0,3.0
1,831,Salmon,81.0,-93.0,12.0
2,831,Clown,-303.0,261.0,42.0
0,832,Tuna,16.0,-19.0,3.0
1,832,Salmon,82.0,-95.0,13.0
2,832,Clown,-303.0,261.0,42.0
0,833,Tuna,16.0,-19.0,3.0
1,833,Salmon,84.0,-97.0,13.0
2,833,Clown,-303.0,261.0,42.0
0,834,Tuna,16.0,-19.0,3.0
1,834,Salmon,84.0,-96.0,12.0
2,834,Clown,-303.0,261.0,42.0
0,835,Tuna,16.0,-19.0,3.0
1,835,Salmon,84.0,-98.0,14.0
2,835,Clown,-303.0,261.0,42.0
0,836,Tuna,16.0,-19.0,3.0
1,836,Salmon,85.0,-99.0,14.0
2,836,Clown,-303.0,261.0,42.0
0,837,Tuna,17.0,-20.0,3.0
1,837,Salmon,86.0,-99.0,13.0
2,837,Clown,-300.0,258.0,42.0
0,838,Tuna,17.0,-20.0,3.0
1,838,Salmon,87.0,-101.0,14.0
2,838,Clown,-297.0,255.0,42.0
0,839,Tuna,17.0,-20.0,3.0
1,839,Salmon,87.0,-101.0,14.0
2,839,Clown,-297.0,258.0,39.0
0,840,Tuna,17.0,-21.0,4.0
1,840,Salmon,89.0,-103.0,14.0
2,840,Clown,-297.0,258.0,39.0
0,841,Tuna,16.0,-20.0,4.0
1,841,Salmon,89.0,-103.0,14.0
2,841,Clown,-297.0,258.0,39.0
0,842,Tuna,17.0,-21.0,4.0
1,842,Salmon,91.0,-105.0,14.0
2,842,Clown,-294.0,255.0,39.0
0,843,Tuna,17.0,-21.0,4.0
1,843,Salmon,91.0,-105.0,14.0
2,843,Clown,-294.0,255.0,39.0
0,844,Tuna,17.0,-21.0,4.0
1,844,Salmon,91.0,-103.0,12.0
2,844,Clown,-294.0,255.0,39.0
0,845,Tuna,17.0,-21.0,4.0
1,845,Salmon,91.0,-102.0,11.0
2,845,Clown,-297.0,258.0,39.0
0,846,Tuna,16.0,-20.0,4.0
1,846,Salmon,90.0,-101.0,11.0
2,846,Clown,-297.0,258.0,39.0
0,847,Tuna,16.0,-20.0,4.0
1,847,Salmon,88.0,-98.0,10.0
2,847,Clown,-297.0,258.0,39.0
0,848,Tuna,16.0,-20.0,4.0
1,848,Salmon,89.0,-99.0,10.0
2,848,Clown,-297.0,258.0,39.0
0,849,Tuna,17.0,-21.0,4.0
1,849,Salmon,89.0,-99.0,10.0
2,849,Clown,-297.0,258.0,39.0
0,850,Tuna,16.0,-20.0,4.0
1,850,Salmon,87.0,-96.0,9.0
2,850,Clown,-297.0,258.0,39.0
0,851,Tuna,16.0,-20.0,4.0
1,851,Salmon,86.0,-96.0,10.0
2,851,Clown,-297.0,258.0,39.0
0,852,Tuna,16.0,-20.0,4.0
1,852,Salmon,85.0,-96.0,11.0
2,852,Clown,-297.0,258.0,39.0
0,853,Tuna,17.0,-21.0,4.0
1,853,Salmon,85.0,-96.0,11.0
2,853,Clown,-300.0,261.0,39.0
0,854,Tuna,17.0,-20.0,3.0
1,854,Salmon,86.0,-97.0,11.0
2,854,Clown,-300.0,261.0,39.0
0,855,Tuna,17.0,-20.0,3.0
1,855,Salmon,85.0,-96.0,11.0
2,855,Clown,-300.0,261.0,39.0
0,856,Tuna,17.0,-21.0,4.0
1,856,Salmon,86.0,-97.0,11.0
2,856,Clown,-300.0,261.0,39.0
0,857,Tuna,18.0,-22.0,4.0
1,857,Salmon,85.0,-96.0,11.0
2,857,Clown,-300.0,261.0,39.0
0,858,Tuna,18.0,-21.0,3.0
1,858,Salmon,86.0,-98.0,12.0
2,858,Clown,-300.0,258.0,42.0
0,859,Tuna,19.0,-21.0,2.0
1,859,Salmon,85.0,-97.0,12.0
2,859,Clown,-300.0,261.0,39.0
0,860,Tuna,19.0,-21.0,2.0
1,860,Salmon,85.0,-97.0,12.0
2,860,Clown,-300.0,261.0,39.0
0,861,Tuna,19.0,-21.0,2.0
1,861,Salmon,85.0,-98.0,13.0
2,861,Clown,-300.0,261.0,39.0
0,862,Tuna,19.0,-22.0,3.0
1,862,Salmon,87.0,-100.0,13.0
2,862,Clown,-303.0,264.0,39.0
0,863,Tuna,19.0,-21.0,2.0
1,863,Salmon,87.0,-100.0,13.0
2,863,Clown,-303.0,264.0,39.0
0,864,Tuna,18.0,-20.0,2.0
1,864,Salmon,87.0,-100.0,13.0
2,864,Clown,-303.0,264.0,39.0
0,865,Tuna,18.0,-19.0,1.0
1,865,Salmon,85.0,-99.0,14.0
2,865,Clown,-303.0,264.0,39.0
0,866,Tuna,18.0,-20.0,2.0
1,866,Salmon,85.0,-100.0,15.0
2,866,Clown,-303.0,264.0,39.0
0,867,Tuna,18.0,-20.0,2.0
1,867,Salmon,85.0,-99.0,14.0
2,867,Clown,-303.0,264.0,39.0
0,868,Tuna,18.0,-20.0,2.0
1,868,Salmon,83.0,-97.0,14.0
2,868,Clown,-303.0,264.0,39.0
0,869,Tuna,17.0,-20.0,3.0
1,869,Salmon,83.0,-97.0,14.0
2,869,Clown,-303.0,264.0,39.0
0,870,Tuna,18.0,-19.0,1.0
1,870,Salmon,83.0,-96.0,13.0
2,870,Clown,-303.0,264.0,39.0
0,871,Tuna,18.0,-20.0,2.0
1,871,Salmon,83.0,-96.0,13.0
2,871,Clown,-306.0,267.0,39.0
0,872,Tuna,18.0,-20.0,2.0
1,872,Salmon,85.0,-98.0,13.0
2,872,Clown,-303.0,264.0,39.0
0,873,Tuna,18.0,-20.0,2.0
1,873,Salmon,83.0,-96.0,13.0
2,873,Clown,-300.0,261.0,39.0
0,874,Tuna,18.0,-20.0,2.0
1,874,Salmon,85.0,-98.0,13.0
2,874,Clown,-300.0,258.0,42.0
0,875,Tuna,18.0,-21.0,3.0
1,875,Salmon,84.0,-96.0,12.0
2,875,Clown,-303.0,261.0,42.0
0,876,Tuna,17.0,-20.0,3.0
1,876,Salmon,84.0,-96.0,12.0
2,876,Clown,-306.0,264.0,42.0
0,877,Tuna,16.0,-19.0,3.0
1,877,Salmon,84.0,-95.0,11.0
2,877,Clown,-306.0,264.0,42.0
0,878,Tuna,16.0,-21.0,5.0
1,878,Salmon,84.0,-95.0,11.0
2,878,Clown,-309.0,267.0,42.0
0,879,Tuna,16.0,-21.0,5.0
1,879,Salmon,85.0,-94.0,9.0
2,879,Clown,-309.0,267.0,42.0
0,880,Tuna,16.0,-21.0,5.0
1,880,Salmon,86.0,-95.0,9.0
2,880,Clown,-312.0,270.0,42.0
0,881,Tuna,16.0,-21.0,5.0
1,881,Salmon,87.0,-96.0,9.0
2,881,Clown,-312.0,267.0,45.0
0,882,Tuna,16.0,-21.0,5.0
1,882,Salmon,88.0,-97.0,9.0
2,882,Clown,-312.0,264.0,48.0
0,883,Tuna,15.0,-20.0,5.0
1,883,Salmon,90.0,-99.0,9.0
2,883,Clown,-315.0,267.0,48.0
0,884,Tuna,15.0,-20.0,5.0
1,884,Salmon,89.0,-98.0,9.0
2,884,Clown,-315.0,267.0,48.0
0,885,Tuna,15.0,-21.0,6.0
1,885,Salmon,87.0,-98.0,11.0
2,885,Clown,-315.0,270.0,45.0
0,886,Tuna,17.0,-23.0,6.0
1,886,Salmon,86.0,-97.0,11.0
2,886,Clown,-315.0,270.0,45.0
0,887,Tuna,17.0,-24.0,7.0
1,887,Salmon,90.0,-101.0,11.0
2,887,Clown,-315.0,267.0,48.0
0,888,Tuna,18.0,-23.0,5.0
1,888,Salmon,90.0,-101.0,11.0
2,888,Clown,-315.0,270.0,45.0
0,889,Tuna,18.0,-22.0,4.0
1,889,Salmon,90.0,-103.0,13.0
2,889,Clown,-312.0,267.0,45.0
0,890,Tuna,18.0,-22.0,4.0
1,890,Salmon,90.0,-103.0,13.0
2,890,Clown,-312.0,270.0,42.0
0,891,Tuna,18.0,-23.0,5.0
1,891,Salmon,90.0,-103.0,13.0
2,891,Clown,-315.0,276.0,39.0
0,892,Tuna,19.0,-24.0,5.0
1,892,Salmon,90.0,-103.0,13.0
2,892,Clown,-309.0,270.0,39.0
0,893,Tuna,19.0,-23.0,4.0
1,893,Salmon,89.0,-102.0,13.0
2,893,Clown,-309.0,273.0,36.0
0,894,Tuna,20.0,-26.0,6.0
1,894,Salmon,89.0,-101.0,12.0
2,894,Clown,-312.0,276.0,36.0
0,895,Tuna,20.0,-25.0,5.0
1,895,Salmon,88.0,-100.0,12.0
2,895,Clown,-312.0,276.0,36.0
0,896,Tuna,20.0,-25.0,5.0
1,896,Salmon,89.0,-101.0,12.0
2,896,Clown,-312.0,276.0,36.0
0,897,Tuna,20.0,-26.0,6.0
1,897,Salmon,88.0,-100.0,12.0
2,897,Clown,-312.0,276.0,36.0
0,898,Tuna,20.0,-26.0,6.0
1,898,Salmon,89.0,-101.0,12.0
2,898,Clown,-318.0,279.0,39.0
0,899,Tuna,20.0,-26.0,6.0
1,899,Salmon,87.0,-99.0,12.0
2,899,Clown,-318.0,279.0,39.0
0,900,Tuna,22.0,-27.0,5.0
1,900,Salmon,87.0,-98.0,11.0
2,900,Clown,-318.0,279.0,39.0
0,901,Tuna,23.0,-27.0,4.0
1,901,Salmon,87.0,-98.0,11.0
2,901,Clown,-318.0,279.0,39.0
0,902,Tuna,23.0,-27.0,4.0
1,902,Salmon,87.0,-98.0,11.0
2,902,Clown,-315.0,276.0,39.0
0,903,Tuna,24.0,-28.0,4.0
1,903,Salmon,87.0,-97.0,10.0
2,903,Clown,-318.0,279.0,39.0
0,904,Tuna,24.0,-28.0,4.0
1,904,Salmon,86.0,-96.0,10.0
2,904,Clown,-318.0,276.0,42.0
0,905,Tuna,24.0,-28.0,4.0
1,905,Salmon,86.0,-96.0,10.0
2,905,Clown,-318.0,276.0,42.0
0,906,Tuna,25.0,-29.0,4.0
1,906,Salmon,87.0,-97.0,10.0
2,906,Clown,-318.0,276.0,42.0
0,907,Tuna,24.0,-28.0,4.0
1,907,Salmon,85.0,-95.0,10.0
2,907,Clown,-321.0,276.0,45.0
0,908,Tuna,23.0,-27.0,4.0
1,908,Salmon,84.0,-94.0,10.0
2,908,Clown,-321.0,276.0,45.0
0,909,Tuna,23.0,-27.0,4.0
1,909,Salmon,84.0,-94.0,10.0
2,909,Clown,-321.0,276.0,45.0
0,910,Tuna,22.0,-26.0,4.0
1,910,Salmon,85.0,-95.0,10.0
2,910,Clown,-321.0,276.0,45.0
0,911,Tuna,22.0,-25.0,3.0
1,911,Salmon,84.0,-94.0,10.0
2,911,Clown,-321.0,276.0,45.0
0,912,Tuna,22.0,-25.0,3.0
1,912,Salmon,82.0,-92.0,10.0
2,912,Clown,-324.0,279.0,45.0
0,913,Tuna,22.0,-25.0,3.0
1,913,Salmon,81.0,-91.0,10.0
2,913,Clown,-324.0,276.0,48.0
0,914,Tuna,22.0,-25.0,3.0
1,914,Salmon,82.0,-92.0,10.0
2,914,Clown,-324.0,276.0,48.0
0,915,Tuna,21.0,-23.0,2.0
1,915,Salmon,82.0,-92.0,10.0
2,915,Clown,-324.0,276.0,48.0
0,916,Tuna,21.0,-23.0,2.0
1,916,Salmon,82.0,-92.0,10.0
2,916,Clown,-324.0,276.0,48.0
0,917,Tuna,21.0,-24.0,3.0
1,917,Salmon,82.0,-93.0,11.0
2,917,Clown,-327.0,279.0,48.0
0,918,Tuna,21.0,-23.0,2.0
1,918,Salmon,81.0,-93.0,12.0
2,918,Clown,-327.0,279.0,48.0
0,919,Tuna,22.0,-24.0,2.0
1,919,Salmon,81.0,-93.0,12.0
2,919,Clown,-327.0,279.0,48.0
0,920,Tuna,22.0,-24.0,2.0
1,920,Salmon,80.0,-92.0,12.0
2,920,Clown,-327.0,279.0,48.0
0,921,Tuna,22.0,-24.0,2.0
1,921,Salmon,80.0,-91.0,11.0
2,921,Clown,-327.0,279.0,48.0
0,922,Tuna,21.0,-23.0,2.0
1,922,Salmon,81.0,-92.0,11.0
2,922,Clown,-330.0,282.0,48.0
0,923,Tuna,21.0,-23.0,2.0
1,923,Salmon,82.0,-93.0,11.0
2,923,Clown,-330.0,282.0,48.0
0,924,Tuna,22.0,-25.0,3.0
1,924,Salmon,81.0,-92.0,11.0
2,924,Clown,-330.0,282.0,48.0
0,925,Tuna,22.0,-25.0,3.0
1,925,Salmon,82.0,-93.0,11.0
2,925,Clown,-330.0,282.0,48.0
0,926,Tuna,21.0,-24.0,3.0
1,926,Salmon,82.0,-93.0,11.0
2,926,Clown,-330.0,282.0,48.0
0,927,Tuna,21.0,-24.0,3.0
1,927,Salmon,80.0,-91.0,11.0
2,927,Clown,-330.0,279.0,51.0
0,928,Tuna,21.0,-24.0,3.0
1,928,Salmon,81.0,-92.0,11.0
2,928,Clown,-330.0,279.0,51.0
0,929,Tuna,21.0,-24.0,3.0
1,929,Salmon,82.0,-93.0,11.0
2,929,Clown,-330.0,279.0,51.0
0,930,Tuna,21.0,-24.0,3.0
1,930,Salmon,81.0,-92.0,11.0
2,930,Clown,-330.0,279.0,51.0
0,931,Tuna,21.0,-25.0,4.0
1,931,Salmon,81.0,-92.0,11.0
2,931,Clown,-330.0,279.0,51.0
0,932,Tuna,21.0,-25.0,4.0
1,932,Salmon,81.0,-92.0,11.0
2,932,Clown,-330.0,279.0,51.0
0,933,Tuna,21.0,-25.0,4.0
1,933,Salmon,78.0,-89.0,11.0
2,933,Clown,-330.0,279.0,51.0
0,934,Tuna,21.0,-25.0,4.0
1,934,Salmon,82.0,-93.0,11.0
2,934,Clown,-333.0,282.0,51.0
0,935,Tuna,21.0,-25.0,4.0
1,935,Salmon,82.0,-93.0,11.0
2,935,Clown,-333.0,282.0,51.0
0,936,Tuna,21.0,-24.0,3.0
1,936,Salmon,82.0,-93.0,11.0
2,936,Clown,-333.0,282.0,51.0
0,937,Tuna,20.0,-22.0,2.0
1,937,Salmon,81.0,-92.0,11.0
2,937,Clown,-333.0,282.0,51.0
0,938,Tuna,20.0,-20.0,0.0
1,938,Salmon,80.0,-91.0,11.0
2,938,Clown,-333.0,282.0,51.0
0,939,Tuna,20.0,-20.0,0.0
1,939,Salmon,80.0,-91.0,11.0
2,939,Clown,-333.0,282.0,51.0
0,940,Tuna,20.0,-20.0,0.0
1,940,Salmon,81.0,-92.0,11.0
2,940,Clown,-333.0,282.0,51.0
0,941,Tuna,20.0,-19.0,-1.0
1,941,Salmon,82.0,-93.0,11.0
2,941,Clown,-333.0,282.0,51.0
0,942,Tuna,20.0,-19.0,-1.0
1,942,Salmon,82.0,-93.0,11.0
2,942,Clown,-336.0,285.0,51.0
0,943,Tuna,21.0,-20.0,-1.0
1,943,Salmon,82.0,-93.0,11.0
2,943,Clown,-336.0,285.0,51.0
0,944,Tuna,18.0,-16.0,-2.0
1,944,Salmon,80.0,-91.0,11.0
2,944,Clown,-333.0,282.0,51.0
0,945,Tuna,18.0,-16.0,-2.0
1,945,Salmon,79.0,-90.0,11.0
2,945,Clown,-333.0,282.0,51.0
0,946,Tuna,17.0,-14.0,-3.0
1,946,Salmon,80.0,-91.0,11.0
2,946,Clown,-333.0,282.0,51.0
0,947,Tuna,16.0,-13.0,-3.0
1,947,Salmon,78.0,-89.0,11.0
2,947,Clown,-333.0,282.0,51.0
0,948,Tuna,16.0,-14.0,-2.0
1,948,Salmon,79.0,-90.0,11.0
2,948,Clown,-333.0,282.0,51.0
0,949,Tuna,16.0,-15.0,-1.0
1,949,Salmon,79.0,-90.0,11.0
2,949,Clown,-336.0,285.0,51.0
0,950,Tuna,15.0,-14.0,-1.0
1,950,Salmon,78.0,-89.0,11.0
2,950,Clown,-336.0,285.0,51.0
0,951,Tuna,14.0,-13.0,-1.0
1,951,Salmon,79.0,-90.0,11.0
2,951,Clown,-336.0,285.0,51.0
0,952,Tuna,14.0,-12.0,-2.0
1,952,Salmon,79.0,-90.0,11.0
2,952,Clown,-336.0,285.0,51.0
0,953,Tuna,14.0,-12.0,-2.0
1,953,Salmon,79.0,-90.0,11.0
2,953,Clown,-336.0,285.0,51.0
0,954,Tuna,14.0,-12.0,-2.0
1,954,Salmon,80.0,-91.0,11.0
2,954,Clown,-336.0,285.0,51.0
0,955,Tuna,14.0,-11.0,-3.0
1,955,Salmon,79.0,-90.0,11.0
2,955,Clown,-336.0,285.0,51.0
0,956,Tuna,14.0,-11.0,-3.0
1,956,Salmon,81.0,-92.0,11.0
2,956,Clown,-336.0,285.0,51.0
0,957,Tuna,14.0,-11.0,-3.0
1,957,Salmon,80.0,-91.0,11.0
2,957,Clown,-336.0,285.0,51.0
0,958,Tuna,14.0,-11.0,-3.0
1,958,Salmon,80.0,-91.0,11.0
2,958,Clown,-336.0,285.0,51.0
0,959,Tuna,14.0,-11.0,-3.0
1,959,Salmon,80.0,-91.0,11.0
2,959,Clown,-336.0,285.0,51.0
0,960,Tuna,15.0,-12.0,-3.0
1,960,Salmon,81.0,-92.0,11.0
2,960,Clown,-336.0,285.0,51.0
0,961,Tuna,14.0,-11.0,-3.0
1,961,Salmon,79.0,-91.0,12.0
2,961,Clown,-336.0,285.0,51.0
0,962,Tuna,14.0,-10.0,-4.0
1,962,Salmon,80.0,-92.0,12.0
2,962,Clown,-336.0,285.0,51.0
0,963,Tuna,14.0,-10.0,-4.0
1,963,Salmon,80.0,-92.0,12.0
2,963,Clown,-336.0,285.0,51.0
0,964,Tuna,15.0,-12.0,-3.0
1,964,Salmon,80.0,-92.0,12.0
2,964,Clown,-336.0,285.0,51.0
0,965,Tuna,15.0,-14.0,-1.0
1,965,Salmon,79.0,-91.0,12.0
2,965,Clown,-336.0,285.0,51.0
0,966,Tuna,15.0,-14.0,-1.0
1,966,Salmon,76.0,-88.0,12.0
2,966,Clown,-339.0,288.0,51.0
0,967,Tuna,14.0,-13.0,-1.0
1,967,Salmon,76.0,-88.0,12.0
2,967,Clown,-339.0,288.0,51.0
0,968,Tuna,14.0,-13.0,-1.0
1,968,Salmon,78.0,-90.0,12.0
2,968,Clown,-339.0,288.0,51.0
0,969,Tuna,15.0,-14.0,-1.0
1,969,Salmon,78.0,-89.0,11.0
2,969,Clown,-339.0,288.0,51.0
0,970,Tuna,15.0,-13.0,-2.0
1,970,Salmon,78.0,-89.0,11.0
2,970,Clown,-339.0,288.0,51.0
0,971,Tuna,15.0,-13.0,-2.0
1,971,Salmon,78.0,-89.0,11.0
2,971,Clown,-336.0,285.0,51.0
0,972,Tuna,16.0,-15.0,-1.0
1,972,Salmon,78.0,-89.0,11.0
2,972,Clown,-336.0,285.0,51.0
0,973,Tuna,16.0,-15.0,-1.0
1,973,Salmon,78.0,-90.0,12.0
2,973,Clown,-336.0,285.0,51.0
0,974,Tuna,16.0,-14.0,-2.0
1,974,Salmon,78.0,-90.0,12.0
2,974,Clown,-336.0,285.0,51.0
0,975,Tuna,16.0,-14.0,-2.0
1,975,Salmon,77.0,-91.0,14.0
2,975,Clown,-336.0,285.0,51.0
0,976,Tuna,16.0,-13.0,-3.0
1,976,Salmon,76.0,-90.0,14.0
2,976,Clown,-336.0,285.0,51.0
0,977,Tuna,17.0,-13.0,-4.0
1,977,Salmon,76.0,-90.0,14.0
2,977,Clown,-339.0,288.0,51.0
0,978,Tuna,17.0,-13.0,-4.0
1,978,Salmon,76.0,-90.0,14.0
2,978,Clown,-339.0,288.0,51.0
0,979,Tuna,17.0,-13.0,-4.0
1,979,Salmon,78.0,-92.0,14.0
2,979,Clown,-339.0,288.0,51.0
0,980,Tuna,17.0,-12.0,-5.0
1,980,Salmon,78.0,-92.0,14.0
2,980,Clown,-342.0,291.0,51.0
0,981,Tuna,16.0,-10.0,-6.0
1,981,Salmon,75.0,-89.0,14.0
2,981,Clown,-342.0,291.0,51.0
0,982,Tuna,16.0,-10.0,-6.0
1,982,Salmon,75.0,-89.0,14.0
2,982,Clown,-345.0,294.0,51.0
0,983,Tuna,17.0,-9.0,-8.0
1,983,Salmon,75.0,-89.0,14.0
2,983,Clown,-342.0,291.0,51.0
0,984,Tuna,17.0,-9.0,-8.0
1,984,Salmon,76.0,-90.0,14.0
2,984,Clown,-342.0,291.0,51.0
0,985,Tuna,17.0,-10.0,-7.0
1,985,Salmon,76.0,-90.0,14.0
2,985,Clown,-342.0,291.0,51.0
0,986,Tuna,17.0,-10.0,-7.0
1,986,Salmon,75.0,-89.0,14.0
2,986,Clown,-342.0,294.0,48.0
0,987,Tuna,17.0,-10.0,-7.0
1,987,Salmon,75.0,-89.0,14.0
2,987,Clown,-345.0,297.0,48.0
0,988,Tuna,17.0,-10.0,-7.0
1,988,Salmon,75.0,-89.0,14.0
2,988,Clown,-342.0,294.0,48.0
0,989,Tuna,18.0,-11.0,-7.0
1,989,Salmon,74.0,-88.0,14.0
2,989,Clown,-339.0,291.0,48.0
0,990,Tuna,19.0,-11.0,-8.0
1,990,Salmon,75.0,-89.0,14.0
2,990,Clown,-339.0,291.0,48.0
0,991,Tuna,19.0,-11.0,-8.0
1,991,Salmon,75.0,-89.0,14.0
2,991,Clown,-339.0,291.0,48.0
0,992,Tuna,19.0,-10.0,-9.0
1,992,Salmon,75.0,-89.0,14.0
2,992,Clown,-342.0,294.0,48.0
0,993,Tuna,19.0,-10.0,-9.0
1,993,Salmon,75.0,-89.0,14.0
2,993,Clown,-339.0,291.0,48.0
0,994,Tuna,19.0,-10.0,-9.0
1,994,Salmon,73.0,-87.0,14.0
2,994,Clown,-339.0,288.0,51.0
0,995,Tuna,19.0,-11.0,-8.0
1,995,Salmon,75.0,-89.0,14.0
2,995,Clown,-336.0,285.0,51.0
0,996,Tuna,19.0,-10.0,-9.0
1,996,Salmon,77.0,-91.0,14.0
2,996,Clown,-336.0,285.0,51.0
0,997,Tuna,20.0,-10.0,-10.0
1,997,Salmon,77.0,-91.0,14.0
2,997,Clown,-336.0,285.0,51.0
0,998,Tuna,20.0,-9.0,-11.0
1,998,Salmon,77.0,-91.0,14.0
2,998,Clown,-336.0,285.0,51.0
0,999,Tuna,21.0,-10.0,-11.0
1,999,Salmon,78.0,-92.0,14.0
2,999,Clown,-333.0,282.0,51.0
0,1000,Tuna,21.0,-10.0,-11.0
1,1000,Salmon,76.0,-90.0,14.0
2,1000,Clown,-333.0,285.0,48.0
0,1001,Tuna,22.0,-9.0,-13.0
1,1001,Salmon,75.0,-89.0,14.0
2,1001,Clown,-330.0,282.0,48.0
0,1002,Tuna,22.0,-9.0,-13.0
1,1002,Salmon,75.0,-89.0,14.0
2,1002,Clown,-327.0,279.0,48.0
0,1003,Tuna,22.0,-9.0,-13.0
1,1003,Salmon,75.0,-89.0,14.0
2,1003,Clown,-327.0,279.0,48.0
0,1004,Tuna,22.0,-9.0,-13.0
1,1004,Salmon,75.0,-89.0,14.0
2,1004,Clown,-327.0,279.0,48.0
0,1005,Tuna,23.0,-10.0,-13.0
1,1005,Salmon,75.0,-89.0,14.0
2,1005,Clown,-324.0,279.0,45.0
0,1006,Tuna,23.0,-10.0,-13.0
1,1006,Salmon,75.0,-89.0,14.0
2,1006,Clown,-321.0,276.0,45.0
0,1007,Tuna,23.0,-11.0,-12.0
1,1007,Salmon,75.0,-89.0,14.0
2,1007,Clown,-318.0,273.0,45.0
0,1008,Tuna,22.0,-11.0,-11.0
1,1008,Salmon,74.0,-88.0,14.0
2,1008,Clown,-318.0,273.0,45.0
0,1009,Tuna,22.0,-11.0,-11.0
1,1009,Salmon,76.0,-90.0,14.0
2,1009,Clown,-318.0,273.0,45.0
0,1010,Tuna,22.0,-12.0,-10.0
1,1010,Salmon,78.0,-92.0,14.0
2,1010,Clown,-312.0,267.0,45.0
0,1011,Tuna,22.0,-12.0,-10.0
1,1011,Salmon,78.0,-93.0,15.0
2,1011,Clown,-315.0,276.0,39.0
0,1012,Tuna,22.0,-12.0,-10.0
1,1012,Salmon,78.0,-93.0,15.0
